area_id,population,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d3391,273,0,273,66,197,5,20,12,21,151,154,90,67,50,265,162,18
d3392,279,0,279,71,202,2,17,12,14,160,170,70,72,65,270,158,5
d3393,287,287,0,93,175,10,43,62,73,158,174,25,24,38,111,300,67
d3394,283,283,0,96,165,5,73,65,74,156,173,23,23,38,102,322,52
d3395,276,0,276,73,188,4,50,13,15,167,176,70,70,65,276,155,15
d3396,269,269,0,92,143,11,107,109,90,143,130,23,23,27,86,332,73
d3397,270,270,0,99,148,7,69,63,74,144,147,31,26,29,119,299,38
d3398,278,278,0,107,147,11,58,68,75,154,159,20,16,38,113,283,58
d3399,287,0,287,72,209,6,0,20,14,166,166,75,67,46,186,256,20
d3400,271,0,271,90,166,2,58,6,8,134,124,121,93,48,285,151,2
d3401,306,0,306,136,165,2,14,14,3,106,99,136,128,48,173,230,35
d3402,271,0,271,70,186,4,56,11,10,182,160,75,72,60,281,151,18
d3403,290,290,0,123,140,9,79,102,79,148,134,12,34,18,87,341,63
d3404,286,286,0,103,166,6,48,61,64,169,148,23,36,47,106,290,58
d3405,279,279,0,91,161,8,86,69,57,172,169,31,25,35,113,316,59
d3406,319,319,0,140,171,5,13,29,35,165,172,46,63,55,209,224,22
d3407,279,279,0,118,129,14,81,100,76,148,137,20,18,34,79,316,70
d3408,281,0,281,70,200,5,29,4,12,156,182,82,78,48,290,164,12
d3409,272,272,0,90,160,10,57,73,46,158,175,23,22,41,127,283,46
d3410,264,264,0,82,162,6,66,60,69,149,165,26,21,34,111,290,55
d3411,272,0,272,53,209,4,24,8,15,181,168,71,64,77,267,152,11
d3412,302,0,302,123,172,4,15,11,10,103,128,123,119,46,177,245,26
d3413,293,0,293,82,206,1,18,16,20,160,186,64,69,29,206,255,25
d3414,277,0,277,83,189,2,13,10,14,173,168,51,64,39,193,230,18
d3415,307,0,307,114,186,3,20,13,8,120,112,114,148,34,214,243,24
d3416,267,267,0,81,165,14,34,74,72,148,153,20,20,24,113,299,51
d3417,259,0,259,73,180,3,14,13,6,150,137,65,85,44,248,154,10
d3418,287,0,287,82,202,2,5,16,16,156,185,67,57,31,198,248,20
d3419,291,291,0,112,156,14,40,81,67,178,137,28,15,31,110,309,56
d3420,275,275,0,108,132,12,106,101,84,143,143,24,19,30,73,335,76
d3421,289,289,0,127,132,14,75,89,94,143,133,26,23,38,86,303,81
d3422,293,0,293,70,212,5,27,20,16,175,165,77,83,58,280,189,9
d3423,268,268,0,87,158,6,78,72,77,136,165,26,23,30,113,308,48
d3424,296,0,296,106,181,3,26,3,9,126,154,105,106,61,288,152,2
d3425,287,0,287,68,205,8,26,8,17,186,177,77,63,77,266,175,10
d3426,206,206,0,38,93,31,192,128,111,99,122,23,26,12,59,363,75
d3427,264,264,0,97,146,8,61,70,70,144,144,23,23,42,91,297,44
d3428,260,0,260,55,195,5,21,10,12,160,154,73,72,63,279,128,11
d3429,276,276,0,111,136,10,83,91,90,142,138,22,13,31,84,293,88
d3430,294,0,294,111,162,7,65,4,10,128,144,112,123,60,300,161,0
d3431,306,0,306,99,201,3,13,15,21,165,177,66,79,43,199,252,29
d3432,280,0,280,82,191,3,17,9,9,162,191,56,63,35,184,235,36
d3433,210,210,0,44,104,22,176,124,116,109,97,24,24,6,53,362,73
d3434,199,199,0,25,103,28,196,127,113,101,101,36,33,12,63,354,82
d3435,274,274,0,99,150,15,45,60,78,154,150,19,28,36,105,298,50
d3436,259,259,0,106,123,13,75,85,85,121,132,24,19,27,75,294,70
d3437,260,260,0,85,138,13,107,84,102,149,131,23,18,31,80,310,86
d3438,318,318,0,135,177,3,12,31,31,177,161,60,50,70,211,210,19
d3439,265,0,265,64,192,4,22,10,11,148,158,96,59,59,256,157,10
d3440,288,288,0,105,161,12,50,67,51,175,179,20,21,39,112,309,53
d3441,243,243,0,83,122,14,106,85,86,137,129,18,20,19,79,315,62
d3442,209,209,0,44,92,24,216,124,120,111,107,23,31,10,66,349,91
d3443,286,286,0,115,140,13,82,99,70,158,145,25,19,31,86,322,77
d3444,287,287,0,129,124,16,82,92,87,143,141,18,26,29,80,313,85
d3445,279,279,0,90,171,13,23,60,65,169,155,26,19,32,112,290,60
d3446,282,0,282,68,204,4,26,12,13,168,158,91,72,61,272,167,14
d3447,311,311,0,140,166,1,18,30,32,161,166,55,49,56,206,210,21
d3448,264,0,264,60,192,7,21,12,11,158,170,71,64,53,261,164,8
d3449,296,0,296,91,200,2,14,14,18,174,174,68,63,36,204,241,30
d3450,262,262,0,83,160,8,48,73,52,141,156,26,27,31,113,270,61
d3451,311,0,311,106,189,5,52,10,11,143,132,131,124,81,310,157,3
d3452,303,303,0,115,182,0,28,22,37,167,162,60,59,85,194,211,17
d3453,262,0,262,62,188,7,22,8,12,157,161,67,76,59,259,150,13
d3454,262,262,0,103,124,12,109,88,87,139,153,10,19,24,78,302,92
d3455,273,273,0,81,171,9,56,73,78,154,151,30,20,33,119,303,51
d3456,287,0,287,111,173,2,4,9,9,98,106,122,123,37,179,225,26
d3457,233,233,0,83,118,17,70,78,67,149,108,21,17,27,85,267,61
d3458,323,0,323,147,174,0,8,11,5,112,128,107,140,37,188,250,28
d3459,197,197,0,38,94,24,183,120,110,97,104,25,25,10,49,340,82
d3460,277,0,277,95,169,8,24,7,9,136,104,107,118,60,258,159,4
d3461,305,0,305,91,213,1,0,14,15,160,184,80,67,33,211,259,17
d3462,317,317,0,137,171,6,14,27,33,163,166,63,59,70,214,210,17
d3463,303,0,303,112,176,10,21,8,4,126,157,114,106,59,284,171,1
d3464,179,179,0,42,74,27,163,117,107,87,79,19,25,6,38,321,69
d3465,275,0,275,95,160,9,47,8,9,120,137,105,110,65,279,145,0
d3466,188,188,0,27,85,30,203,122,119,91,100,28,30,10,47,362,71
d3467,260,260,0,98,145,7,49,63,59,152,149,15,20,36,94,282,46
d3468,282,282,0,125,117,15,110,93,96,146,136,25,18,22,64,341,87
d3469,280,280,0,98,163,6,61,58,67,156,168,34,20,35,115,306,47
d3470,273,273,0,102,140,11,88,96,79,143,150,17,18,22,80,310,91
d3471,323,323,0,155,165,1,10,29,28,146,178,65,52,70,201,206,21
d3472,286,0,286,90,191,3,9,9,18,168,169,59,67,35,187,243,25
d3473,274,274,0,99,153,10,54,59,52,172,144,26,36,35,125,284,45
d3474,266,0,266,55,199,4,34,14,12,168,151,76,78,55,262,173,9
d3475,260,260,0,89,134,17,92,91,103,132,135,20,19,25,79,324,72
d3476,309,0,309,129,176,3,4,10,11,95,113,140,125,40,186,246,22
d3477,273,273,0,112,133,10,81,82,75,144,151,25,12,31,83,316,59
d3478,275,0,275,79,189,2,21,4,15,153,168,68,76,54,263,160,7
d3479,289,289,0,106,167,6,47,66,74,161,155,30,19,31,122,309,43
d3480,315,0,315,155,154,5,6,8,6,108,127,115,120,55,178,221,30
d3481,262,262,0,78,161,10,60,48,69,154,168,29,22,30,121,294,45
d3482,279,279,0,109,134,14,104,81,105,142,146,26,23,40,83,342,58
d3483,302,0,302,130,169,1,11,6,10,110,128,112,116,40,173,235,34
d3484,281,281,0,116,133,15,77,88,77,163,131,19,26,35,89,301,79
d3485,254,0,254,52,188,5,39,10,11,172,145,68,76,55,264,156,7
d3486,275,275,0,110,143,12,43,68,54,156,158,17,22,37,110,276,52
d3487,312,312,0,137,166,5,16,31,29,158,173,49,60,82,199,204,15
d3488,210,210,0,35,103,33,171,111,130,92,113,39,26,7,53,371,80
d3489,260,260,0,86,139,14,91,74,86,151,137,26,23,31,81,321,64
d3490,273,273,0,92,161,8,55,78,70,139,146,32,28,25,112,306,50
d3491,257,0,257,51,195,3,33,17,12,146,156,86,66,68,251,152,12
d3492,277,0,277,84,186,4,12,14,12,161,147,83,63,66,259,141,14
d3493,279,279,0,111,126,19,107,92,93,147,146,25,24,26,91,337,73
d3494,286,0,286,86,196,1,15,17,17,154,176,59,73,32,206,233,25
d3495,307,307,0,127,174,3,13,25,28,165,179,47,53,79,212,188,18
d3496,283,283,0,115,136,12,87,78,98,152,139,23,20,24,95,321,70
d3497,277,0,277,69,202,1,23,8,18,166,151,66,90,65,278,148,8
d3498,317,0,317,138,170,2,33,9,12,123,123,144,106,43,185,247,42
d3499,202,202,0,39,96,24,196,117,127,103,89,30,33,14,56,352,77
d3500,322,322,0,142,176,3,4,35,32,151,170,56,63,77,190,228,12
d3501,250,250,0,82,136,14,80,85,79,139,127,24,22,32,82,300,62
d3502,288,288,0,112,154,13,40,82,67,141,149,24,36,34,126,287,52
d3503,322,0,322,123,196,0,14,10,7,103,134,132,143,53,198,250,28
d3504,273,273,0,101,153,4,65,75,58,161,146,26,18,35,122,272,55
d3505,269,269,0,76,170,9,61,68,72,145,168,22,29,42,108,302,52
d3506,278,278,0,92,169,10,30,67,65,159,157,18,24,35,105,301,49
d3507,270,270,0,88,159,9,64,68,71,150,156,19,33,22,98,323,54
d3508,296,296,0,124,168,2,11,29,23,164,162,58,41,64,175,220,18
d3509,269,269,0,83,165,9,54,63,60,171,153,24,23,28,110,298,58
d3510,303,0,303,86,211,5,4,14,17,179,188,64,65,38,205,256,28
d3511,271,0,271,86,180,1,16,17,17,140,161,60,70,40,199,201,25
d3512,271,271,0,103,140,10,85,78,60,162,147,27,24,36,108,301,53
d3513,286,0,286,98,183,1,18,10,10,186,152,62,65,30,205,221,29
d3514,289,289,0,105,163,8,61,57,73,179,157,27,23,37,129,290,60
d3515,259,0,259,57,192,6,21,18,11,152,162,68,69,59,266,147,8
d3516,281,0,281,73,204,2,8,8,13,161,177,64,72,42,201,224,28
d3517,292,0,292,72,210,7,12,7,8,180,189,62,79,62,283,169,11
d3518,331,0,331,141,186,1,12,5,9,115,116,138,145,41,200,254,33
d3519,304,304,0,146,152,2,17,24,24,174,147,55,49,76,187,200,10
d3520,295,0,295,83,211,0,4,15,10,193,159,71,61,30,205,250,24
d3521,256,0,256,66,185,0,20,12,7,137,147,67,86,66,246,133,11
d3522,265,265,0,101,142,8,62,63,55,155,145,26,27,40,96,291,44
d3523,245,0,245,48,187,3,31,8,7,156,175,63,53,54,261,139,8
d3524,228,228,0,43,123,20,187,137,115,104,115,31,34,11,59,379,87
d3525,295,0,295,83,207,4,5,10,21,171,179,72,61,29,217,244,24
d3526,309,309,0,141,161,4,14,32,23,157,161,57,59,60,209,204,16
d3527,251,251,0,91,126,13,93,77,84,145,134,16,19,25,68,305,77
d3528,288,0,288,106,174,4,18,6,7,106,123,126,116,35,186,232,31
d3529,298,298,0,130,161,1,28,33,32,169,143,56,50,64,202,198,19
d3530,201,201,0,39,89,32,184,120,138,88,91,25,35,10,60,339,88
d3531,276,276,0,102,153,7,59,58,64,159,171,21,15,33,116,293,46
d3532,276,0,276,63,201,4,37,11,13,178,164,81,67,64,278,156,16
d3533,210,210,0,44,95,33,167,128,96,109,108,32,27,10,53,360,77
d3534,280,0,280,73,202,2,13,18,11,168,160,81,58,37,183,251,25
d3535,290,290,0,113,153,10,62,89,80,139,157,24,22,34,81,319,77
d3536,242,242,0,96,121,5,95,74,79,133,121,27,14,30,67,291,60
d3537,314,0,314,119,182,8,21,11,2,133,132,113,137,54,298,176,0
d3538,278,0,278,62,206,4,26,6,13,160,180,71,82,52,279,170,11
d3539,277,277,0,108,139,13,76,57,73,174,148,27,22,36,113,309,43
d3540,270,270,0,98,151,8,59,59,76,140,157,18,33,26,117,281,59
d3541,276,0,276,83,185,4,18,7,9,155,163,66,83,64,267,142,10
d3542,203,203,0,40,85,30,216,116,133,97,109,32,29,9,58,365,84
d3543,289,289,0,111,139,17,94,89,89,153,157,25,21,39,79,333,83
d3544,261,0,261,58,193,7,14,7,17,169,139,75,72,55,242,175,7
d3545,324,324,0,141,176,4,12,43,29,183,169,41,52,70,222,212,13
d3546,262,0,262,56,195,3,40,13,10,161,164,76,71,52,275,157,11
d3547,294,294,0,109,160,12,58,69,61,169,180,23,21,32,129,308,54
d3548,299,0,299,109,186,2,9,8,4,137,128,118,101,57,280,157,2
d3549,309,0,309,101,202,3,14,10,16,168,181,83,70,32,209,261,26
d3550,241,241,0,81,124,16,92,86,79,141,129,20,14,18,93,296,62
d3551,272,272,0,106,131,16,84,88,79,149,146,21,17,30,76,318,76
d3552,278,0,278,63,200,4,47,8,10,168,167,74,95,66,278,169,9
d3553,270,270,0,101,133,15,96,86,95,133,153,24,17,34,79,331,64
d3554,314,0,314,132,172,6,16,12,13,136,115,110,124,64,265,181,0
d3555,314,0,314,139,173,1,4,5,10,114,115,141,107,38,165,264,25
d3556,262,262,0,98,126,12,118,82,87,145,159,18,13,24,71,327,82
d3557,288,288,0,100,168,4,70,58,57,174,175,29,25,46,114,310,48
d3558,255,255,0,94,135,4,99,85,85,147,121,21,16,19,68,321,67
d3559,262,262,0,84,146,15,79,90,80,143,132,26,29,40,102,301,57
d3560,303,0,303,82,213,3,25,11,13,174,178,75,91,64,311,161,6
d3561,273,273,0,88,167,7,52,67,63,166,158,20,21,29,122,289,55
d3562,257,257,0,89,128,16,105,87,82,150,137,21,21,25,88,307,78
d3563,265,0,265,52,206,3,19,10,6,149,176,77,74,63,247,165,17
d3564,264,0,264,63,197,2,9,5,21,158,159,62,67,30,201,217,24
d3565,272,272,0,103,131,14,109,93,99,143,141,20,20,29,79,323,85
d3566,221,221,0,46,105,32,164,127,123,102,89,45,30,11,64,371,70
d3567,267,267,0,86,158,12,54,61,51,173,158,30,19,33,105,316,38
d3568,262,262,0,99,126,11,118,92,88,147,141,16,18,38,80,315,69
d3569,257,0,257,66,183,5,17,10,9,171,155,57,62,32,181,230,21
d3570,266,0,266,70,187,6,13,9,9,147,167,78,65,42,258,162,13
d3571,295,295,0,120,145,12,78,94,95,145,152,16,22,33,94,316,81
d3572,327,0,327,154,171,1,4,12,8,105,105,144,129,43,178,257,25
d3573,300,300,0,107,175,6,57,75,79,169,143,39,27,40,117,329,46
d3574,285,285,0,98,168,5,67,71,65,163,162,24,31,20,136,315,45
d3575,295,295,0,105,173,7,46,62,62,164,176,27,27,50,126,293,49
d3576,258,0,258,70,174,6,35,9,9,141,145,77,90,49,266,148,8
d3577,263,263,0,85,151,8,88,73,72,136,173,25,20,33,102,319,45
d3578,287,0,287,76,202,3,27,10,10,166,169,94,67,57,285,162,12
d3579,263,263,0,104,129,15,64,57,71,148,143,33,19,36,121,274,40
d3580,281,0,281,90,186,2,13,9,18,160,152,75,67,39,182,241,19
d3581,313,313,0,141,165,2,22,39,30,181,160,40,49,63,212,209,15
d3582,291,291,0,104,167,8,52,59,68,159,171,27,30,37,127,300,50
d3583,293,0,293,109,181,1,10,11,7,112,101,128,125,46,190,217,31
d3584,288,288,0,103,165,9,50,55,70,175,153,28,29,28,122,312,48
d3585,262,0,262,61,190,7,19,6,11,166,146,77,75,56,258,155,12
d3586,280,280,0,106,150,8,72,76,66,166,153,16,25,33,102,316,51
d3587,285,285,0,89,170,15,49,88,81,151,161,18,24,44,100,331,48
d3588,258,258,0,87,140,10,96,84,66,150,155,17,21,32,113,296,52
d3589,278,278,0,99,156,9,64,71,65,154,166,22,24,36,112,297,57
d3590,326,326,0,152,168,2,18,32,28,182,174,52,44,77,205,210,20
d3591,271,0,271,69,186,5,51,11,9,172,163,67,85,63,263,163,18
d3592,306,306,0,138,156,8,20,31,31,169,167,47,49,73,205,200,16
d3593,281,281,0,106,136,19,90,96,87,146,146,30,20,40,84,331,70
d3594,276,276,0,101,154,8,56,63,62,151,163,32,18,40,93,305,51
d3595,300,0,300,109,173,8,46,7,12,128,142,115,121,67,287,169,2
d3596,278,278,0,110,137,7,109,82,86,139,160,25,22,32,92,312,78
d3597,281,0,281,84,186,5,29,11,13,160,152,79,85,61,260,169,10
d3598,296,296,0,103,174,7,53,68,81,161,159,27,29,43,129,304,49
d3599,285,285,0,107,155,6,79,60,82,170,150,27,25,47,109,308,50
d3600,292,292,0,97,175,10,43,68,64,160,189,20,19,42,106,322,50
d3601,328,0,328,134,191,1,10,8,10,132,118,140,121,38,192,258,41
d3602,285,0,285,127,154,2,9,8,6,90,102,116,128,41,176,216,17
d3603,272,272,0,110,128,13,96,88,95,151,116,30,21,34,91,315,61
d3604,206,206,0,28,107,31,182,134,113,103,105,36,26,7,54,366,90
d3605,311,311,0,149,152,6,17,33,27,164,161,48,55,67,182,222,17
d3606,257,0,257,47,194,6,42,8,6,179,154,70,78,55,279,150,11
d3607,290,0,290,85,194,4,35,15,9,177,158,84,77,51,295,168,6
d3608,267,267,0,93,151,10,60,67,59,155,153,32,19,42,107,288,48
d3609,283,283,0,109,142,17,66,90,88,157,141,19,15,32,87,324,67
d3610,267,267,0,99,130,12,120,91,85,144,160,23,12,32,91,328,64
d3611,285,0,285,72,206,5,10,13,15,189,169,57,66,45,218,217,29
d3612,304,0,304,130,170,3,4,11,9,113,114,118,118,46,185,209,43
d3613,268,268,0,120,124,4,92,73,80,138,145,23,13,29,88,289,66
d3614,273,273,0,112,125,18,78,90,89,139,141,19,16,38,74,322,60
d3615,205,205,0,41,98,32,159,113,123,91,114,28,23,10,42,353,87
d3616,282,282,0,119,128,19,69,93,90,135,136,22,25,35,86,308,72
d3617,284,284,0,103,158,10,61,59,72,155,172,22,30,45,120,290,55
d3618,286,0,286,114,168,0,18,7,4,108,113,115,121,39,166,230,33
d3619,287,287,0,113,158,5,46,62,75,159,154,17,23,39,113,288,50
d3620,269,0,269,61,203,2,13,13,6,152,166,77,72,48,250,181,7
d3621,309,309,0,130,175,2,9,29,36,151,175,50,54,75,194,212,14
d3622,277,0,277,71,197,5,19,10,10,168,163,74,74,49,265,170,15
d3623,287,0,287,125,157,1,20,5,4,112,103,121,117,23,181,240,18
d3624,290,290,0,85,178,11,70,79,55,191,156,30,33,33,126,316,69
d3625,253,0,253,60,186,3,17,13,7,138,151,81,68,52,252,148,6
d3626,242,242,0,83,117,19,99,90,87,117,135,17,27,23,80,286,84
d3627,257,257,0,104,122,15,73,76,72,158,116,21,23,36,73,291,66
d3628,273,0,273,69,196,7,4,9,8,161,145,70,93,54,259,162,11
d3629,259,259,0,99,130,8,99,69,50,149,171,23,20,37,102,288,55
d3630,306,0,306,120,177,3,29,7,5,137,135,118,110,64,278,168,2
d3631,210,210,0,42,98,32,173,102,118,122,108,33,24,11,66,353,77
d3632,270,0,270,64,192,9,23,14,7,182,148,73,74,70,261,158,9
d3633,284,284,0,96,167,8,61,65,56,169,178,24,23,47,121,298,49
d3634,297,297,0,131,160,2,17,33,24,161,156,55,45,47,196,213,18
d3635,264,0,264,67,187,5,25,12,7,162,157,69,74,66,247,157,11
d3636,295,295,0,103,166,15,46,70,62,170,168,28,28,42,105,333,46
d3637,293,293,0,123,138,22,45,74,95,141,161,15,24,40,72,319,79
d3638,246,0,246,48,186,3,41,10,16,159,162,66,57,55,252,156,7
d3639,278,278,0,99,163,3,61,64,67,150,173,25,16,38,116,282,59
d3640,299,0,299,86,208,2,13,14,17,155,180,76,79,51,279,181,10
d3641,268,268,0,114,112,16,110,87,91,147,135,15,21,23,80,316,77
d3642,302,302,0,136,155,5,28,24,29,168,161,58,49,81,196,197,15
d3643,249,249,0,91,118,16,108,65,77,151,151,20,19,25,85,310,63
d3644,279,0,279,69,204,2,17,9,17,172,175,63,64,38,204,235,23
d3645,287,287,0,105,159,10,57,54,58,185,161,28,24,35,111,306,58
d3646,301,0,301,127,170,0,16,15,6,105,115,112,130,47,174,233,29
d3647,281,0,281,73,197,2,40,9,6,164,179,74,81,56,269,174,14
d3648,255,255,0,80,153,10,52,68,77,146,138,17,22,25,100,299,44
d3649,320,320,0,131,183,3,13,27,28,186,172,50,56,67,214,225,13
d3650,305,0,305,117,183,0,22,10,10,129,114,114,128,50,177,245,33
d3651,260,0,260,55,188,5,54,8,13,151,179,76,73,47,280,158,15
d3652,282,0,282,99,169,4,44,10,7,131,121,110,114,49,289,152,3
d3653,287,0,287,87,191,1,38,13,11,176,168,74,68,64,281,157,8
d3654,278,0,278,83,190,2,14,10,8,164,155,74,72,71,262,139,11
d3655,280,0,280,78,195,2,23,11,17,162,167,61,79,52,292,144,9
d3656,253,253,0,94,123,15,95,87,87,123,141,21,21,27,85,310,58
d3657,310,310,0,138,162,5,21,41,26,162,165,53,51,73,195,215,15
d3658,270,270,0,105,134,11,89,77,95,141,142,19,21,24,92,280,99
d3659,307,307,0,143,160,0,19,25,25,179,151,49,53,61,209,194,18
d3660,313,313,0,141,171,1,0,32,29,161,162,57,45,71,208,193,14
d3661,284,284,0,119,159,3,14,28,24,144,173,46,45,68,187,187,18
d3662,252,0,252,53,191,2,27,4,7,155,157,67,78,45,281,135,7
d3663,271,271,0,122,116,14,90,93,89,131,127,24,22,32,88,292,74
d3664,279,0,279,86,191,1,5,13,9,170,149,76,59,40,180,233,23
d3665,277,0,277,82,187,5,14,14,11,164,176,59,61,32,201,234,18
d3666,285,0,285,82,195,3,23,5,10,188,167,62,72,34,201,242,27
d3667,217,217,0,53,94,32,168,110,121,114,113,24,23,4,44,363,94
d3668,291,0,291,91,198,0,9,13,13,172,174,72,52,43,192,245,16
d3669,291,0,291,80,200,6,24,8,15,196,148,72,83,60,291,164,7
d3670,270,270,0,121,120,12,76,94,85,135,131,10,18,26,87,305,55
d3671,340,340,0,139,197,3,5,34,29,181,179,59,65,69,238,218,22
d3672,291,291,0,95,175,5,75,60,75,167,170,26,37,33,127,336,39
d3673,269,0,269,73,182,6,36,11,16,154,145,79,86,62,261,147,21
d3674,330,0,330,145,183,0,9,5,4,110,134,137,130,42,189,258,31
d3675,274,274,0,78,179,7,45,62,64,147,174,29,26,31,110,307,54
d3676,267,267,0,93,149,15,42,54,60,158,156,26,24,33,114,286,45
d3677,321,0,321,135,180,2,20,6,13,114,112,141,135,46,181,264,30
d3678,290,0,290,73,210,1,25,10,17,177,158,91,68,55,262,196,8
d3679,295,0,295,112,176,5,9,6,4,141,135,107,95,57,272,159,0
d3680,285,0,285,71,207,4,14,14,14,177,166,62,78,34,210,248,19
d3681,265,265,0,95,150,7,57,53,66,151,160,18,25,36,105,285,47
d3682,293,293,0,128,159,3,14,23,28,160,155,49,54,61,200,196,12
d3683,276,276,0,121,121,12,103,82,88,142,149,17,24,28,83,318,73
d3684,305,0,305,90,209,4,9,8,13,193,181,63,71,38,221,245,25
d3685,277,0,277,68,196,6,31,16,9,176,171,66,71,70,256,175,8
d3686,298,298,0,122,134,26,70,90,94,150,171,12,21,42,75,338,83
d3687,317,0,317,131,181,2,14,8,4,130,122,129,120,43,186,255,29
d3688,259,259,0,100,125,13,93,76,89,132,151,17,17,24,91,303,64
d3689,320,320,0,133,177,3,34,26,41,179,161,60,63,66,214,226,24
d3690,259,259,0,99,122,14,103,94,75,144,139,14,22,28,86,301,73
d3691,278,0,278,67,197,6,37,11,14,170,167,75,79,62,278,163,13
d3692,260,260,0,89,150,12,41,60,65,142,145,25,29,29,117,266,54
d3693,289,289,0,102,174,9,20,61,71,153,165,24,23,32,133,287,45
d3694,292,0,292,93,192,2,21,16,10,174,166,62,76,31,211,240,22
d3695,289,289,0,102,170,9,38,61,82,159,158,24,23,33,129,289,56
d3696,288,0,288,69,211,0,36,13,12,169,159,105,69,67,283,163,14
d3697,288,288,0,115,134,15,106,89,109,154,150,16,16,29,81,354,70
d3698,259,0,259,68,178,7,26,6,11,157,153,75,69,62,252,149,8
d3699,222,222,0,57,96,36,145,122,121,82,115,36,26,12,54,358,78
d3700,271,0,271,90,165,13,14,10,9,139,123,86,106,59,278,136,0
d3701,278,278,0,91,169,9,41,74,50,181,140,25,27,31,102,306,58
d3702,277,277,0,107,142,14,66,88,91,151,136,22,11,25,75,317,82
d3703,306,0,306,84,216,3,13,13,15,195,187,66,62,30,190,293,25
d3704,277,277,0,94,158,10,72,84,66,182,135,22,23,40,114,312,46
d3705,269,0,269,71,191,2,23,7,17,159,149,72,78,63,263,145,11
d3706,269,269,0,75,168,14,54,62,69,169,150,29,28,43,122,284,58
d3707,268,0,268,65,188,10,23,12,7,158,148,83,86,53,284,141,16
d3708,308,0,308,129,177,0,10,9,5,93,122,128,136,41,203,223,26
d3709,281,0,281,72,201,1,32,7,12,160,189,68,73,40,210,235,24
d3710,286,286,0,104,153,12,74,66,71,162,169,24,28,34,120,327,39
d3711,341,341,0,160,177,3,4,34,37,187,152,58,59,81,206,218,22
d3712,301,0,301,113,173,3,51,6,7,147,140,101,118,57,298,163,1
d3713,288,0,288,84,201,3,0,20,15,157,187,53,63,48,199,224,24
d3714,304,304,0,126,173,3,10,37,32,162,162,44,54,66,208,198,19
d3715,294,294,0,100,172,11,47,67,59,183,166,28,21,33,119,326,46
d3716,299,299,0,134,156,2,36,38,37,162,165,45,41,62,202,204,20
d3717,283,283,0,101,158,7,80,78,65,172,161,25,17,24,122,318,54
d3718,285,0,285,86,194,2,13,13,12,171,173,51,73,40,211,217,25
d3719,292,292,0,103,175,8,30,56,62,161,182,19,27,45,118,292,52
d3720,275,275,0,107,139,11,81,66,80,158,149,19,27,39,107,288,65
d3721,258,258,0,89,144,13,52,59,59,151,154,27,18,27,122,282,37
d3722,276,276,0,110,134,16,70,73,84,149,154,17,19,35,69,317,75
d3723,285,0,285,65,211,1,34,14,9,160,174,87,80,59,295,157,13
d3724,289,289,0,101,167,11,49,65,77,156,171,25,23,33,107,315,62
d3725,270,270,0,122,113,15,90,81,104,119,143,18,18,19,75,313,76
d3726,269,0,269,92,163,5,41,6,7,137,124,88,112,56,259,158,1
d3727,275,275,0,118,120,17,89,78,97,146,137,22,18,31,80,320,67
d3728,277,277,0,114,137,9,77,79,69,151,149,23,21,34,104,299,55
d3729,259,259,0,97,116,19,121,88,87,137,152,17,26,26,84,314,83
d3730,290,290,0,98,169,5,79,62,77,160,183,24,24,29,135,310,56
d3731,221,221,0,54,99,34,147,103,134,103,102,31,28,12,53,367,69
d3732,253,253,0,87,147,6,61,51,69,141,159,22,18,32,113,254,61
d3733,283,283,0,99,162,8,65,59,78,170,160,18,27,40,121,300,51
d3734,318,0,318,142,172,3,4,20,6,91,116,126,140,44,190,239,26
d3735,301,0,301,85,211,4,4,14,10,187,185,55,72,37,200,263,23
d3736,307,0,307,86,219,1,5,17,15,201,179,58,62,33,190,286,23
